ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
1.62,16.84,1.26,2.61,2.511704,0.421434,23.9,40.24,5409.6,39.96,6181.5,21.07,19.8,18.9,20.3,23.050000000000004,22.522500000000008,0.854685,51.7,99.13,75.43793,582.3,176.2,114.0,510.9,4400.0,0.962,1028.799072,717.891541,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.2,666.558472,-2.799868,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,23.9,40.24,5409.6,39.96,6181.5,21.07,21.5,21.5,21.2,29.19,28.8981,0.85914,45.8,101.64,77.34804,621.3,174.6,118.1,501.7,4400.0,0.758,1034.126587,718.345764,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.2,664.474915,-2.734737,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,23.9,40.24,5409.6,39.96,6181.5,21.5,23.3,21.3,22.5,29.55,29.2545,0.999135,46.2,110.4,84.0144,532.5,172.3,109.9,499.3,4600.0,0.865,1035.544067,745.277588,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.2,683.810242,-4.142231,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,25.13,40.24,5409.6,39.96,6181.5,21.5,23.9,24.3,21.3,36.89,36.5211,0.968625,46.1,116.57,87.275959,640.0,170.7,119.8,501.8,4600.0,0.87,956.631287,752.123291,1397.0,16.28,1.21,1.04,80.83,0.64,0.065,8.48,661.729004,-0.955145,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,25.13,40.24,5409.6,39.96,6181.5,21.5,20.9,22.9,21.1,36.88,36.88,0.970515,46.8,117.32,87.837484,700.7,231.6,123.6,566.5,4700.0,0.923,944.437805,739.36438,1397.0,16.28,1.21,1.04,80.83,0.64,0.065,8.48,629.582458,-1.68797,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,25.13,40.24,5409.6,39.96,6181.5,21.5,21.3,23.6,21.3,33.36,33.0264,0.96633,45.2,114.76,85.920812,631.2,235.0,118.2,570.4,4800.0,0.874,949.339355,768.379272,1397.0,16.28,1.21,1.04,80.83,0.64,0.065,8.48,618.917603,-2.877094,0.18
1.62,16.84,1.26,2.61,2.511704,0.421434,25.13,40.24,5409.6,39.96,6181.5,21.5,17.5,16.637499999999996,18.8,32.23,32.23,0.99873,45.5,119.94,89.799078,688.2,229.2,123.8,566.1,4700.0,0.917,937.112244,782.584961,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.39,625.145508,-2.501114,0.0
1.64,15.62,0.83,2.29,2.34404,0.442236,26.69,40.24,5409.6,41.08,6246.01,21.5,20.5,16.637499999999996,21.4,35.0,35.0,0.99792,48.1,120.62,88.426522,596.6,219.5,115.5,556.4,4800.0,0.9,959.451599,742.854004,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.39,621.181946,-2.887416,0.0
1.64,15.62,0.83,2.29,2.34404,0.442236,26.69,40.24,5409.6,41.08,6246.01,22.47,22.4,24.8,23.0,39.35,38.9565,0.996435,49.5,121.73,89.240263,596.1,213.0,115.9,556.2,5000.0,0.9,963.292175,765.714355,1397.0,16.28,1.21,1.04,80.83,0.64,0.06,8.39,619.294983,-3.242976,0.0
1.7,17.18,0.76,2.42,2.529093,0.409921,26.32,40.24,5409.6,41.08,6246.01,22.47,20.6,22.2,23.0,36.62,36.2538,1.038555,49.3,124.5,91.7316,653.5,234.5,121.9,577.4,5300.0,0.929,995.114197,777.945862,1380.0,16.33,1.22,1.08,80.76,0.61,0.06,8.28,630.243469,-2.053666,0.45
1.7,17.18,0.76,2.42,2.529093,0.409921,26.32,40.24,5409.6,41.08,6246.01,22.47,22.4,19.2,22.5,35.21,34.8579,1.040445,47.2,125.16,92.217888,649.7,234.9,121.7,577.1,5300.0,0.992,1002.835632,785.50824,1380.0,16.33,1.22,1.08,80.76,0.61,0.06,8.14,636.666199,-3.77834,0.45
1.7,17.18,0.76,2.42,2.529093,0.409921,26.32,40.24,5409.6,41.08,6246.01,22.47,22.4,21.2,17.9,35.25,34.8975,1.041255,48.2,124.13,91.458984,671.7,235.6,124.0,578.2,5300.0,0.999,947.552856,783.263855,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.14,650.0896,-4.00706,0.45
1.7,17.18,0.76,2.42,2.529093,0.409921,26.32,40.24,5409.6,41.08,6246.01,22.47,17.9,22.0,22.0,39.6,39.6,1.042335,48.2,125.43,92.416824,651.8,237.5,121.9,574.8,5300.0,0.94,919.214905,773.007751,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.14,647.252441,-2.864455,0.45
1.7,17.18,0.76,2.42,2.529093,0.409921,21.75,40.24,5409.6,41.08,6246.01,22.47,23.6,23.8,23.0,36.06,35.6994,1.038015,46.4,126.32,98.8454,724.4,228.6,127.6,574.0,5200.0,4.405,917.797302,755.950684,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.14,630.621216,-4.219651,0.45
1.74,16.01,0.73,2.1,2.496431,0.414126,21.75,40.24,5409.6,41.08,6246.01,22.47,22.0,23.1,23.6,36.55,36.55,1.03896,46.5,125.95,98.555875,746.5,231.1,130.3,575.5,5100.0,1.103,906.064026,768.213867,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.14,626.655762,-4.072548,0.45
1.74,16.01,0.73,2.1,2.496431,0.414126,19.13,40.24,5409.6,41.08,6246.01,22.47,22.3,22.9,22.9,36.58,36.2142,1.03572,43.3,125.51,101.499937,747.1,232.1,130.3,574.7,4900.0,1.141,928.016479,803.818115,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.14,629.299255,-2.601485,0.45
1.56,13.59,0.79,1.93,2.306407,0.447205,19.13,40.24,5409.6,41.08,6246.01,22.47,24.5,24.4,24.4,34.56,34.2144,1.040175,41.6,125.9,101.81533,747.0,224.5,130.5,575.0,4600.0,1.095,868.659668,781.916809,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.18,631.471069,-4.039276,0.45
1.56,13.59,0.79,1.93,2.306407,0.447205,19.13,40.24,5409.6,41.08,6246.01,22.47,21.7,21.7,20.6,33.65,33.65,1.040445,41.9,125.83,101.758721,740.1,232.8,130.5,576.1,4600.0,1.124,903.249146,723.239929,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.18,628.355042,-3.793915,0.0
1.56,13.59,0.79,1.93,2.306407,0.447205,19.13,40.24,5409.6,41.08,6246.01,22.47,22.5,22.5,23.3,40.9,40.9,1.045845,44.3,125.01,101.095587,705.5,235.4,127.5,574.1,4600.0,1.171,860.557312,674.391113,1391.0,16.57,1.25,1.04,80.53,0.61,0.06,8.18,619.294983,-4.186664,0.0
1.56,13.59,0.79,1.93,2.306407,0.447205,19.13,40.24,5409.6,41.08,6246.01,22.47,22.8,23.6,22.4,37.8,37.422,1.041255,43.6,122.78,99.292186,811.6,225.7,124.9,568.7,4800.0,4.429,878.21637,672.084839,1394.0,16.61,1.27,1.02,80.5,0.6,0.06,8.18,610.430176,-3.886844,0.0
1.56,13.59,0.79,1.93,2.306407,0.447205,19.13,40.24,5409.6,41.08,6246.01,22.47,21.6,22.3,21.3,23.050000000000004,22.522500000000008,1.04085,43.9,122.95,99.429665,865.8,215.1,139.7,572.3,4800.0,1.114,929.402344,706.854065,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.27,608.733398,-3.662097,0.0
1.56,13.59,0.79,1.93,2.306407,0.447205,21.57,40.24,5409.6,41.08,6246.01,22.47,23.6,24.5,21.8,44.24999999999999,44.302499999999995,1.05975,42.1,120.18,94.257174,868.4,215.2,140.0,571.7,4800.0,1.094,952.964172,771.304504,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.27,620.332703,-3.379847,0.0
1.66,14.33,0.7,2.0,2.428408,0.423585,21.57,40.24,5409.6,41.08,6246.01,21.07,17.7,20.0,18.1,30.15,29.8485,0.956745,46.7,118.96,93.300328,704.3,202.3,126.3,554.8,4700.0,1.04,950.354431,778.251709,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.27,632.982178,-3.998773,0.0
1.66,14.36,0.69,2.02,2.443103,0.420909,20.55,40.24,5409.6,41.08,6246.01,21.07,21.0,19.7,20.9,27.9,27.621,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,48.025000000000034,4.4125000000000085,53.49999999999999,256.19999999999993,2000.0,1.588,829.9661609199998,663.6721956250003,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.27,637.327637,-4.756458,0.0
1.66,14.36,0.69,2.02,2.443103,0.420909,20.55,40.24,5409.6,41.08,6246.01,20.48,21.6,21.2,20.6,27.6,27.324,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,185.5,191.4,64.2,537.6,2900.0,1.919,860.618225,699.567566,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.52,634.115601,-3.559,0.0
1.66,14.36,0.69,2.02,2.443103,0.420909,20.55,40.24,5409.6,41.08,6246.01,20.48,17.1,18.0,18.9,23.050000000000004,22.7997,0.762885,45.6,64.24125000000001,49.72108549999999,262.1,131.9,75.4,402.4,2800.0,0.788,864.350464,725.987,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.52,632.132141,-2.468081,0.45
1.71,15.86,0.88,2.14,2.551274,0.407273,22.95,40.24,5409.6,40.5,6183.73,20.045,17.4,19.4,16.25,23.050000000000004,22.522500000000008,0.862515,43.7,87.93,67.750065,451.9,128.0,101.5,445.9,3600.0,0.896,940.682129,762.282837,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.52,630.998901,-2.077799,0.45
1.71,15.86,0.88,2.14,2.551274,0.407273,22.95,40.24,5409.6,40.5,6183.73,20.045,19.1,20.8,17.5,23.050000000000004,22.522500000000008,0.92745,43.4,102.78,79.19199,475.5,118.9,103.2,457.4,3900.0,1.002,976.249695,776.274597,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.52,642.714355,-3.057759,0.45
1.71,15.86,0.88,2.14,2.551274,0.407273,22.95,40.24,5409.6,40.5,6183.73,20.045,21.3,18.7,18.7,23.050000000000004,22.522500000000008,0.971055,46.6,111.37,85.810585,506.7,167.7,105.3,493.4,4200.0,1.024,992.403015,751.572754,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.96,649.900452,-0.704161,0.45
1.71,15.86,0.88,2.14,2.551274,0.407273,22.95,40.24,5409.6,40.5,6183.73,20.045,20.3,19.4,21.1,23.050000000000004,22.522500000000008,0.969165,50.1,113.32,87.31306,592.8,192.0,115.0,520.8,4800.0,1.028,1004.055481,739.507385,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.96,761.730652,-1.684807,0.45
1.71,15.88,0.87,2.06,2.5567965,0.404838,21.04,40.24,5409.6,40.5,6183.73,21.07,19.6,19.5,20.5,23.050000000000004,22.522500000000008,0.944055,49.2,113.61,89.706456,663.3,194.7,122.2,528.5,4900.0,1.041,1000.956238,747.051636,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.96,749.655029,-1.814318,0.45
1.71,15.88,0.87,2.06,2.5567965,0.404838,21.04,40.24,5409.6,40.5,6183.73,21.07,21.2,22.1,20.5,26.4,26.136,0.954585,45.5,113.21,89.390616,685.8,234.4,123.3,573.3,5100.0,1.027,1005.453186,764.246704,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,8.96,683.145691,-3.79193,0.45
1.71,15.88,0.87,2.06,2.5567965,0.404838,21.04,40.24,5409.6,40.5,6183.73,22.47,22.8,21.6,21.1,39.85,39.4515,0.988065,43.6,113.19,89.374824,615.8,218.8,118.1,558.8,5000.0,1.073,992.297607,745.110596,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,9.01,662.013062,-2.872518,0.45
1.71,15.88,0.87,2.06,2.5567965,0.404838,21.04,40.24,5409.6,40.5,6183.73,22.47,23.3,23.7,23.9,24.47,24.2253,0.988065,44.1,118.93,93.907128,774.3,204.7,132.2,544.4,5200.0,0.955,990.354431,736.51593,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,9.01,633.265503,-2.634497,0.0
1.71,15.88,0.87,2.06,2.5567965,0.404838,19.92,40.24,5409.6,40.5,6183.73,22.47,20.9,19.6,20.5,36.72,36.72,0.999405,43.2,122.45,98.05796,632.3,226.8,118.8,573.5,5000.0,0.955,979.615967,765.496033,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,9.41,642.052673,-2.534711,0.0
1.66,13.78,0.81,1.87,2.352646,0.438754,19.92,40.24,5409.6,40.5,6183.73,22.47,18.2,26.3375,20.3,38.7,38.313,0.988335,46.9,117.48,94.077984,613.5,223.0,117.8,571.4,5200.0,0.83,998.873779,752.03949,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,9.41,627.694214,-3.569788,0.0
1.66,13.78,0.81,1.87,2.352646,0.438754,19.92,40.24,5409.6,40.5,6183.73,22.47,23.4,25.4,19.5,34.59,34.2441,0.99144,46.5,113.42,90.826736,607.0,222.8,117.9,561.8,5200.0,0.922,1000.559875,777.730896,1395.0,17.44,1.19,0.95,79.82,0.6,0.065,9.41,609.581848,-3.026664,0.0
1.63,13.6,0.79,1.89,2.363377,0.436744,19.75,40.24,5409.6,40.5,6183.73,22.47,21.7,19.5,22.4,35.5,35.5,0.9855,46.8,113.23,90.867075,631.4,238.2,120.2,575.4,5300.0,0.92,1022.035461,764.076172,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.34,602.231506,-2.806982,0.0
1.63,13.6,0.79,1.89,2.363377,0.436744,19.75,40.24,5409.6,40.5,6183.73,22.47,19.9,20.6,16.8,36.29,36.29,0.986985,46.9,112.81,90.530025,625.7,235.2,120.2,578.5,5300.0,0.917,1019.801086,779.664124,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.34,608.827759,-2.691281,0.0
1.63,13.6,0.79,1.89,2.363377,0.436744,19.75,40.24,5409.6,40.5,6183.73,22.47,20.6,18.3,20.5,35.96,35.96,0.98307,48.0,112.44,90.2331,635.7,237.4,120.0,575.5,5400.0,0.906,1020.253906,779.300964,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.34,628.638367,-3.53388,0.0
1.63,13.6,0.79,1.89,2.363377,0.436744,19.75,40.24,5409.6,40.5,6183.73,22.47,21.7,21.7,16.25,35.8,35.442,0.933795,48.8,111.4,89.3985,606.5,234.3,118.2,577.5,5300.0,1.108,1007.589844,739.899597,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.34,653.589722,-2.88865,0.0
1.63,13.6,0.79,1.89,2.363377,0.436744,25.46,40.24,5409.6,40.5,6183.73,22.47,22.2,22.1,22.1,35.83,35.83,0.935685,48.7,108.26,80.697004,605.7,222.9,118.2,559.3,5400.0,1.008,1038.889648,780.46759,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.41,677.64502,-3.371413,0.0
1.75,17.48,0.7,2.12,2.540281,0.406242,25.46,40.24,5409.6,40.5,6183.73,22.47,22.0,21.9,16.4,37.16,37.16,0.934065,47.3,89.09,66.407686,604.2,222.5,117.6,561.0,5300.0,1.025,1015.52887,762.905273,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.41,675.369995,-3.00135,0.0
1.75,17.48,0.7,2.12,2.540281,0.406242,25.46,40.24,5409.6,40.5,6183.73,22.47,19.9,18.8,17.1,38.1,38.1,0.981315,42.8,113.16,84.349464,630.5,219.6,118.6,560.2,5300.0,0.92,967.262146,816.753357,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.41,674.990906,-3.256585,0.0
1.75,17.48,0.7,2.12,2.540281,0.406242,25.46,40.24,5409.6,40.5,6183.73,22.47,23.7,23.6,24.2,35.23,34.8777,0.974835,40.5,113.39,84.520906,594.0,214.2,115.9,561.6,4600.0,0.915,943.077026,812.830811,1392.0,17.81,1.18,0.89,79.47,0.65,0.065,9.41,705.896545,-3.883899,0.0
1.75,17.48,0.7,2.12,2.540281,0.406242,24.15,40.24,5409.6,40.5,6183.73,22.47,22.8,22.7,22.7,33.65,33.3135,0.984285,39.3,114.32,86.71172,583.4,205.7,115.9,561.8,4500.0,0.919,948.188965,759.418152,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.09,698.076599,-2.774984,0.0
1.75,17.49,0.7,2.18,2.546036,0.405324,24.15,40.24,5409.6,40.5,6183.73,22.47,19.3,17.6,20.5,38.77,38.77,0.97551,41.9,111.64,84.67894,603.2,222.3,116.0,559.4,4600.0,0.9,946.455505,711.204468,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.09,708.76123,-2.962441,0.0
1.75,17.49,0.7,2.18,2.546036,0.405324,24.15,40.24,5409.6,40.5,6183.73,22.47,23.6,19.1,22.5,33.44,33.1056,0.984825,42.1,111.56,84.61826,588.9,224.4,115.9,563.0,4600.0,0.91,938.915771,671.56543,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.09,663.812073,-3.546786,0.0
1.75,17.49,0.7,2.18,2.546036,0.405324,24.15,40.24,5409.6,40.5,6183.73,22.47,21.8,20.8,17.4,36.65,36.2835,0.871965,48.1,103.72,78.67162,469.6,164.3,102.2,492.3,4500.0,0.746,909.065979,663.6721956250003,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.7,657.942627,-4.434839,0.0
1.59,15.08,1.05,2.45,2.351797,0.443999,19.38,40.24,5409.6,40.5,6183.73,22.47,23.8,24.2,21.0,35.34,34.9866,0.655155,47.4,81.65,65.82623,364.0,104.4,90.0,403.2,4000.0,0.748,877.526245,695.024841,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.7,639.406372,-3.115154,0.0
1.59,15.08,1.05,2.45,2.351797,0.443999,19.38,40.24,5409.6,40.5,6183.73,22.47,16.500000000000004,26.3375,26.25,33.22,32.8878,0.71334,55.8,81.89,66.019718,484.6,130.8,104.3,461.9,3900.0,3.145,871.473694,663.6721956250003,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.7,661.539673,-1.358953,0.0
1.59,15.08,1.05,2.45,2.351797,0.443999,18.16,40.24,5409.6,40.5,6183.73,22.47,23.0,22.5,16.25,34.08,33.7392,0.71118,57.68874999999999,81.13,66.396792,653.5,179.1,121.3,512.7,4500.0,0.653,850.709717,663.6721956250003,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.7,685.139648,-3.937869,0.0
1.59,15.06,1.04,2.5,2.353774,0.443458,18.16,40.24,5409.6,40.5,6183.73,22.47,23.1,24.8,20.4,34.52,34.1748,0.74952,52.7,82.48,67.501632,588.9,177.4,115.1,511.0,4500.0,0.766,923.132446,693.414001,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.16,640.35144,-3.665406,0.0
1.59,15.06,1.04,2.5,2.353774,0.443458,18.16,40.24,5409.6,40.5,6183.73,22.47,21.9,16.637499999999996,21.9,37.02,36.6498,0.87183,47.5,95.69,78.312696,645.2,197.4,121.1,535.1,4700.0,0.904,1000.939453,746.551575,1394.0,18.13,1.02,0.8,79.4,0.65,0.065,9.16,629.01593,-2.412294,0.0
1.59,15.06,1.04,2.5,2.353774,0.443458,18.16,40.24,5409.6,40.5,6183.73,22.47,22.8,26.3375,16.25,31.37,30.7426,0.84267,51.6,100.21,82.011864,638.2,219.9,121.4,559.4,4800.0,0.885,1012.512085,779.263916,1394.0,18.13,1.02,0.8,79.4,0.65,0.06,8.97,615.804871,-3.220915,0.0
1.73,16.31,0.78,2.58,2.484737,0.416146,25.78,40.24,5409.6,40.5,6183.73,22.47,24.4,24.8,25.8,36.5,36.135,0.852255,48.2,98.77,73.307094,638.5,220.4,120.4,563.8,4600.0,0.901,1000.959534,817.173401,1394.0,18.13,1.02,0.8,79.4,0.65,0.06,8.97,614.484558,-3.97818,0.0
1.73,16.31,0.78,2.58,2.484737,0.416146,25.78,40.24,5409.6,40.5,6183.73,22.47,16.500000000000004,21.1,20.7,35.64,35.64,0.864675,48.4,97.39,72.282858,576.0,211.0,114.0,552.1,4700.0,0.902,1011.802734,815.308838,1394.0,18.13,1.02,0.8,79.4,0.65,0.06,8.97,607.97937,-2.775764,0.0
1.74,14.65,0.85,2.14,2.310326,0.447122,22.45,40.24,5409.6,40.75,6199.22,22.47,17.3,20.6,18.0,33.85,33.85,0.98631,44.2,102.09,79.170795,486.7,194.3,105.4,525.0,4300.0,1.268,996.549866,771.44519,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.68,672.905884,-3.461133,0.0
1.74,14.65,0.85,2.14,2.310326,0.447122,22.45,40.24,5409.6,40.75,6199.22,22.47,18.4,20.7,20.1,34.44,34.44,0.958635,45.1,111.22,86.25111,671.1,185.4,121.8,524.6,4600.0,1.234,996.110596,778.508728,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.68,666.179565,-3.847067,0.0
1.74,14.65,0.85,2.14,2.310326,0.447122,22.45,40.24,5409.6,40.75,6199.22,22.47,19.6,20.5,16.25,33.85,33.5115,0.961875,48.1,109.42,84.85521,552.2,166.6,111.9,492.8,4700.0,1.228,1007.533508,774.57312,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.68,688.274963,-2.100576,0.0
1.74,14.68,0.85,2.17,2.311341,0.446972,22.45,40.24,5409.6,40.75,6199.22,22.47,23.0,24.8,23.8,34.96,34.6104,0.9558,43.6,110.0,85.305,526.6,169.6,109.8,489.1,4500.0,1.237,994.066223,780.695984,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.68,704.655762,-4.028622,0.0
1.74,14.68,0.85,2.17,2.311341,0.446972,22.23,40.24,5409.6,40.75,6199.22,22.47,16.8,16.637499999999996,19.0,32.41,32.41,0.95661,43.5,110.04,85.578108,530.1,158.6,110.0,489.8,4500.0,1.23,987.253601,762.414978,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.55,655.576721,-3.160271,0.0
1.74,14.68,0.85,2.17,2.311341,0.446972,22.23,40.24,5409.6,40.75,6199.22,22.47,21.7,19.2,23.2,34.09,34.09,0.963765,44.4,107.9,83.91383,531.6,165.6,109.5,492.8,4700.0,1.31,978.144897,780.690247,1350.0,18.37,1.17,0.79,79.04,0.63,0.05,7.55,679.067078,-3.256214,0.0
1.71,16.98,1.21,2.56,2.470006,0.426497,22.52,42.72,6404.57,42.46,5895.37,22.47,21.5,19.9,16.25,37.3,36.927,1.019385,45.7,64.24125000000001,49.72108549999999,621.5,204.5,119.5,553.2,4700.0,5.526,949.838745,788.727905,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.29,646.590515,-3.687886,0.45
1.71,16.98,1.21,2.56,2.470006,0.426497,22.52,42.72,6404.57,42.46,5895.37,22.47,17.4,22.4,21.4,38.8,38.8,1.01628,46.6,119.51,92.596348,625.6,212.1,119.2,553.4,4800.0,5.504,937.70874,793.646484,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.14,645.361328,-4.248261,0.45
1.71,16.98,1.21,2.56,2.470006,0.426497,22.52,42.72,6404.57,42.46,5895.37,22.04,23.0,24.3,22.7,34.6,34.6,1.021815,44.8,118.86,92.092728,626.7,204.4,119.3,550.6,4800.0,5.879,902.187134,755.586304,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.14,667.410889,-3.872307,0.45
1.71,16.98,1.21,2.56,2.470006,0.426497,22.52,42.72,6404.57,42.46,5895.37,22.47,22.0,22.2,22.6,36.18,36.18,0.692955,45.2,64.24125000000001,49.72108549999999,424.1,62.1,99.7,340.8,2700.0,3.965,859.297485,676.416504,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.14,683.33551,-4.196388,0.0
1.71,16.98,1.21,2.56,2.470006,0.426497,25.18,42.72,6404.57,42.46,5895.37,22.47,22.6,24.1,23.1,36.93,36.93,0.702945,55.9,80.89,60.521898,459.2,92.1,103.0,407.9,3500.0,3.661,884.087769,679.034241,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.14,688.369995,-4.10047,0.0
1.66,15.86,0.96,2.33,2.220794,0.467549,25.18,42.72,6404.57,42.46,5895.37,22.47,21.9,22.2,21.5,34.71,34.71,0.76599,55.7,86.05,64.38261,491.4,174.0,104.5,509.5,3900.0,3.756,881.137512,663.6721956250003,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.28,672.621643,-3.402593,0.0
1.66,15.86,0.96,2.33,2.220794,0.467549,25.18,42.72,6404.57,42.46,5895.37,22.47,21.9,23.1,20.3,38.5,38.115,0.861165,44.3,92.0,68.8344,481.8,180.1,105.1,513.5,4200.0,4.495,911.555725,744.016907,1393.0,17.64,1.35,0.88,79.5,0.63,0.05,8.28,648.008972,-4.052097,0.0
1.66,15.86,0.96,2.33,2.220794,0.467549,25.18,42.72,6404.57,42.46,5895.37,22.47,23.0,21.2,23.0,38.3,38.3,0.85779,55.1,100.3,75.04446,498.8,214.4,106.9,547.2,4700.0,4.509,945.679626,768.977234,1395.0,17.64,1.31,0.9,79.55,0.6,0.05,8.28,631.093384,-3.785516,0.0
1.66,15.86,0.96,2.33,2.220794,0.467549,25.5,42.72,6404.57,42.46,5895.37,22.47,16.500000000000004,24.2,21.3,36.5,36.5,0.961605,50.0,103.31,76.96595,510.6,186.6,107.0,518.7,4700.0,4.775,987.310791,784.430603,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,8.28,625.051147,-4.404099,0.0
1.66,15.89,0.96,2.44,2.232649,0.464952,25.5,42.72,6404.57,42.46,5895.37,22.47,21.6,23.3,21.6,35.7,35.343,0.99333,44.5,110.03,81.97235,420.3,156.4,97.1,476.1,4700.0,5.407,961.546387,725.913208,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,8.1,639.028381,-3.537111,0.0
1.66,15.89,0.96,2.44,2.232649,0.464952,25.5,42.72,6404.57,42.46,5895.37,22.47,21.5,22.7,21.2,36.0,36.0,1.111455,41.9,118.35,88.17075,417.2,154.2,96.9,474.2,4500.0,5.499,865.408691,711.343689,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,8.1,645.077698,-3.977781,0.0
1.66,15.89,0.96,2.44,2.232649,0.464952,25.5,42.72,6404.57,42.46,5895.37,22.47,23.5,26.3375,23.7,37.63,37.63,1.01061,37.5,119.93,89.34785,438.8,156.4,99.2,483.5,4500.0,5.495,930.156677,688.390625,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,8.1,636.855225,-3.844184,0.45
1.71,17.06,0.64,2.42,2.296251,0.447729,25.94,42.72,6404.57,41.6,5923.31,22.47,21.6,23.5,21.4,36.93,36.93,1.02249,40.4,108.75,80.54025,434.6,141.3,98.9,480.8,4400.0,6.196,951.354065,770.069458,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,8.1,609.676086,-3.460115,0.45
1.71,17.06,0.64,2.42,2.296251,0.447729,25.94,42.72,6404.57,41.6,5923.31,22.47,23.2,23.8,24.9,37.56,37.56,1.030455,36.4,123.3,91.31598,444.9,160.5,99.2,477.3,4500.0,6.276,955.707397,796.707825,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,7.91,610.713013,-3.66325,0.45
1.71,17.06,0.64,2.42,2.296251,0.447729,25.94,42.72,6404.57,41.6,5923.31,22.47,23.6,22.2,21.1,37.75,37.3725,1.038825,36.6,122.86,90.990116,435.4,148.6,99.0,478.5,4500.0,6.299,956.488281,761.422485,1402.0,17.34,1.09,0.91,80.09,0.57,0.05,7.91,637.233093,-3.410215,0.45
